route_name,route_link,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,price,seat_availability
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Zingbus Plus,AC Sleeper,23:50,05h 30m,05:20,3.0,546.0,30
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,SAI PRASANNA TRAVELS,Non-AC Seater/Sleeper,20:00,08h 00m,04:00,3.0,455.0,31
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Zingbus Plus,AC Sleeper,20:00,05h 50m,01:50,2.4,1258.0,44
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,VV Vinayak Travels,Non-AC Seater/Sleeper,22:10,07h 50m,06:00,2.6,490.0,36
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Rajeswari Travels,Non-AC Seater/Sleeper,21:00,07h 30m,04:30,3.0,449.0,26
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Lakshmi Travels,Non-AC Seater/Sleeper,22:00,07h 10m,05:10,3.0,369.0,28
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,VV Vinayak Travels,Non-AC Seater/Sleeper,22:15,07h 45m,06:00,1.8,455.0,41
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,KKaveri Travels,AC Sleeper,21:00,08h 40m,05:40,2.5,900.0,29
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Sri Laxmi Sravanthi Siva Tours And Travels,Non-AC Seater/Sleeper,21:40,07h 35m,05:15,4.6,599.0,23
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,VKV Travels,AC Sleeper,22:50,06h 40m,05:30,4.6,1131.0,27
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,IntrCity SmartBus,AC Seater/Sleeper,23:40,07h 15m,06:55,2.5,569.0,19
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,KKaveri Travels,Non-AC Seater/Sleeper,19:00,08h 30m,03:30,2.5,500.0,1
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Harikrishna Travels,Non-AC Seater/Sleeper,23:00,07h 00m,06:00,4.0,1200.0,18
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Kaveri Travels,Non-AC Seater/Sleeper,21:00,07h 00m,04:00,3.8,680.0,21
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Sri Lakshmi Narasimha Travels (SLNT),Non-AC Seater/Sleeper,22:00,07h 00m,05:00,3.7,4000.0,52
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Mozo travels,AC Sleeper,18:20,07h 40m,02:00,3.6,800.0,36
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Sri Sahasra Tours and Travels,AC Sleeper,17:00,07h 30m,00:30,3.5,777.0,29
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Yolo Bus,AC Sleeper,19:33,05h 41m,01:14,3.4,945.0,40
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,VV Vinayak Travels,Non-AC Seater/Sleeper,23:21,06h 39m,06:00,3.3,460.0,29
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Vihari Travels,Non-AC Sleeper,21:10,07h 35m,04:45,3.3,2850.0,42
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Cherry tours&travels,Non-AC Seater/Sleeper,19:45,08h 45m,04:30,3.3,599.0,24
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Cherry tours&travels,Non-AC Seater/Sleeper,22:00,07h 00m,05:00,3.3,500.0,0
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Sai Vijetha Travels,Non-AC Seater/Sleeper,22:55,07h 30m,06:25,3.3,3800.0,0
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Cherry tours&travels,Non-AC Seater/Sleeper,21:50,08h 10m,06:00,3.2,808.0,0
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Sri Krishna Travels,AC Seater/Sleeper,17:45,09h 45m,03:30,2.8,700.0,0
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Sri Sivanjali Bus,Non-AC Seater/Sleeper,21:20,08h 40m,06:00,2.7,2850.0,0
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Vasireddy Travels,AC Seater/Sleeper,23:40,06h 40m,06:20,2.6,3000.0,0
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Shree Saipooja Travels,AC Seater/Sleeper,22:50,06h 25m,05:15,2.3,2850.0,0
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hriday Tours & Travels,AC Sleeper,22:00,06h 00m,04:00,0.0,2400.0,0
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5491,Non-AC Seater,03:30,06h 00m,09:30,4.2,296.0,41
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 9048,Non-AC Seater,03:30,07h 00m,10:30,4.4,296.0,26
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 9775,Non-AC Semi-Sleeper,05:00,06h 15m,11:15,4.2,426.0,31
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5627,Non-AC Semi-Sleeper,05:45,06h 00m,11:45,4.6,345.0,39
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5519,Non-AC Seater,06:00,05h 30m,11:30,4.0,296.0,42
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 3507,Non-AC Semi-Sleeper,06:00,06h 30m,12:30,4.1,426.0,31
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5621,Non-AC Semi-Sleeper,06:30,06h 00m,12:30,3.1,345.0,30
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5505,Non-AC Seater,07:30,06h 00m,13:30,3.7,296.0,31
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5074,AC Seater,08:00,06h 00m,14:00,3.9,506.0,43
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 9036,Non-AC Seater,08:30,06h 20m,14:50,3.5,296.0,40
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 3765,Non-AC Semi-Sleeper,09:00,06h 45m,15:45,4.5,426.0,29
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 9058,Non-AC Seater,09:15,06h 05m,15:20,4.1,296.0,31
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5724,Non-AC Seater,09:30,06h 30m,16:00,3.9,327.0,19
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5451,Non-AC Semi-Sleeper,10:30,06h 00m,16:30,3.5,426.0,46
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 47172,AC Seater,11:00,05h 15m,16:15,3.7,506.0,1
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5455,Non-AC Semi-Sleeper,11:30,06h 00m,17:30,3.9,426.0,31
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5533,Non-AC Semi-Sleeper,13:00,06h 00m,19:00,3.7,426.0,26
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5751,Non-AC Seater,14:15,06h 20m,20:35,3.6,296.0,37
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5513,Non-AC Seater,14:45,06h 00m,20:45,2.9,301.0,28
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 35292,Non-AC Semi-Sleeper,15:00,06h 30m,21:30,3.2,426.0,43
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 2638,AC Semi-Sleeper,15:15,05h 45m,21:00,3.9,540.0,43
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5471,Non-AC Seater,15:30,06h 00m,21:30,4.2,296.0,43
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 4022,Non-AC Semi-Sleeper,15:30,06h 00m,21:30,3.2,426.0,23
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 9603,Non-AC Seater,16:00,06h 20m,22:20,4.0,296.0,43
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 3879,Non-AC Semi-Sleeper,16:15,06h 45m,23:00,4.2,426.0,22
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5467,Non-AC Seater,16:30,06h 00m,22:30,4.0,296.0,33
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 4157,Non-AC Semi-Sleeper,16:45,06h 15m,23:00,3.6,426.0,39
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 4310,Non-AC Semi-Sleeper,17:15,05h 45m,23:00,3.6,426.0,28
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 9020,Non-AC Seater,17:30,06h 25m,23:55,2.1,296.0,39
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 4020,Non-AC Semi-Sleeper,18:15,05h 35m,23:50,2.9,426.0,28
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 47211,Non-AC Seater,18:30,06h 20m,00:50,3.3,296.0,22
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 4610,Non-AC Semi-Sleeper,19:00,06h 00m,01:00,3.6,426.0,38
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5082,Non-AC Semi-Sleeper,20:20,06h 05m,02:25,4.0,426.0,32
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5501,Non-AC Seater,20:30,06h 00m,02:30,4.2,296.0,36
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5497,Non-AC Seater,21:00,06h 00m,03:00,4.0,296.0,26
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5084,Non-AC Semi-Sleeper,21:10,06h 05m,03:15,4.3,426.0,30
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5119,Non-AC Semi-Sleeper,21:20,06h 10m,03:30,4.0,426.0,30
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5457,Non-AC Semi-Sleeper,21:30,06h 00m,03:30,3.9,426.0,29
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5469,Non-AC Seater,21:30,06h 00m,03:30,4.0,296.0,34
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5672,Non-AC Seater,21:30,06h 25m,03:55,3.9,296.0,27
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5449,Non-AC Semi-Sleeper,21:45,07h 00m,04:45,4.0,426.0,29
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5094,Non-AC Semi-Sleeper,21:45,05h 35m,03:20,4.4,426.0,31
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5315,Non-AC Semi-Sleeper,21:45,06h 15m,04:00,4.5,426.0,18
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5625,Non-AC Seater,22:00,06h 00m,04:00,4.3,296.0,33
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5028,Non-AC Semi-Sleeper,22:00,05h 35m,03:35,3.8,426.0,41
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5447,Non-AC Semi-Sleeper,22:10,06h 00m,04:10,4.6,426.0,24
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5086,Non-AC Semi-Sleeper,22:25,05h 35m,04:00,3.8,426.0,29
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 47148,AC Seater,22:30,05h 15m,03:45,4.2,506.0,33
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5463,Non-AC Seater,22:30,06h 00m,04:30,4.5,296.0,39
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 47239,Non-AC Seater,22:30,07h 30m,06:00,2.7,333.0,27
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5459,Non-AC Seater,23:00,06h 00m,05:00,3.7,296.0,29
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5465,Non-AC Seater,23:20,06h 00m,05:20,4.0,296.0,27
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5453,Non-AC Semi-Sleeper,23:30,06h 00m,05:30,4.5,426.0,32
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5461,Non-AC Seater,23:55,06h 00m,05:55,3.8,296.0,38
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,FRESHBUS,AC Seater,06:35,05h 40m,12:15,4.8,355.0,25
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,FRESHBUS,AC Seater,12:35,05h 40m,18:15,4.7,467.0,35
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,FRESHBUS,AC Seater,14:30,06h 00m,20:30,4.7,467.0,21
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,AdHYBUS,AC Sleeper,21:55,06h 20m,04:15,4.5,558.0,31
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,FRESHBUS,AC Seater,22:30,05h 15m,03:45,4.6,512.0,21
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,FRESHBUS,AC Seater,19:20,05h 25m,00:45,4.6,476.0,26
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,NueGo,AC Seater,14:00,05h 30m,19:30,4.6,416.0,26
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,AdGKT TRAVELS,AC Seater/Sleeper,21:00,07h 30m,04:30,3.6,427.0,18
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,FRESHBUS,AC Seater,23:10,05h 40m,04:50,4.6,503.0,30
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,FRESHBUS,AC Seater,08:45,05h 45m,14:30,4.5,355.0,30
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,BSRM Travels,AC Seater/Sleeper,21:00,07h 00m,04:00,4.4,404.0,31
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,NueGo,AC Seater,11:00,06h 15m,17:15,4.4,332.0,40
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,RCV Travels,AC Seater/Sleeper,21:00,07h 40m,04:40,4.4,404.0,36
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,FRESHBUS,AC Seater,23:40,05h 50m,05:30,4.5,503.0,17
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,IntrCity SmartBus,AC Seater/Sleeper,22:00,06h 45m,04:45,4.8,569.0,40
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,NueGo,AC Seater,22:00,05h 30m,03:30,4.5,332.0,26
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,NueGo,AC Seater,06:00,05h 30m,11:30,4.4,332.0,24
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,BSRM Travels,Non-AC Seater/Sleeper,20:45,07h 05m,03:50,4.6,359.0,40
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,NueGo,AC Seater,18:00,06h 55m,00:55,4.3,332.0,23
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Go Tour Travels and Holidays,AC Sleeper,22:00,05h 00m,03:00,4.1,594.0,19
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Yolo Bus,AC Seater/Sleeper,06:00,06h 23m,12:23,4.2,450.0,36
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Yolo Bus,AC Seater/Sleeper,21:45,05h 48m,03:33,4.2,410.0,23
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Yolo Bus,AC Seater/Sleeper,21:00,05h 48m,02:48,4.1,450.0,13
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,NueGo,AC Seater,09:00,05h 30m,14:30,4.2,332.0,16
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Rajeswari Travels,AC Seater/Sleeper,21:00,07h 00m,04:00,3.3,349.0,28
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,NueGo,AC Seater,13:00,05h 30m,18:30,4.4,332.0,31
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Yolo Bus,AC Seater/Sleeper,07:00,06h 23m,13:23,4.1,349.0,32
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,NueGo,AC Seater,05:00,06h 15m,11:15,4.1,332.0,24
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,HYBUS,AC Sleeper,22:30,05h 50m,04:20,4.3,558.0,33
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Kaveri Travels,AC Seater/Sleeper,19:30,04h 00m,23:30,3.4,579.0,26
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Yolo Bus,AC Seater/Sleeper,09:00,06h 23m,15:23,4.1,350.0,7
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,NueGo,AC Seater,23:00,06h 15m,05:15,4.0,332.0,5
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,NueGo,AC Seater,23:50,05h 30m,05:20,4.0,474.0,28
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,RK Travels,AC Seater/Sleeper,21:00,06h 50m,03:50,4.0,499.0,17
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Zingbus Plus,AC Seater/Sleeper,21:20,04h 30m,01:50,4.3,398.0,18
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Shyamoli Paribahan Pvt Ltd,AC Sleeper,16:15,05h 00m,21:15,4.6,700.0,17
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,AGR Travels,AC Sleeper,22:00,05h 30m,03:30,3.9,499.0,22
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Yolo Bus,AC Seater/Sleeper,11:55,06h 23m,18:18,3.8,350.0,6
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Yolo Bus,AC Seater/Sleeper,14:55,06h 44m,21:39,3.5,450.0,36
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,RK Travels,Non-AC Seater/Sleeper,20:50,07h 00m,03:50,3.7,399.0,23
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Yolo Bus,AC Seater/Sleeper,13:45,06h 23m,20:08,3.9,450.0,28
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Yolo Bus,AC Seater/Sleeper,12:25,06h 23m,18:48,3.6,350.0,13
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Yolo Bus,AC Seater/Sleeper,22:45,05h 48m,04:33,3.6,380.0,19
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Sri Vinayaka Travels,AC Seater/Sleeper,23:00,04h 30m,03:30,3.8,399.0,1
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Vega Bus,AC Seater/Sleeper,22:30,06h 00m,04:30,3.5,475.0,21
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Yolo Bus,AC Seater/Sleeper,04:55,06h 23m,11:18,4.0,350.0,17
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,CHOPPA TRAVELS,Non-AC Seater/Sleeper,20:50,07h 05m,03:55,3.9,379.0,20
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Metro Lines Travels,Non-AC Seater/Sleeper,21:00,06h 00m,03:00,3.9,450.0,5
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Yolo Bus,AC Seater/Sleeper,19:50,06h 23m,02:13,4.0,390.0,36
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,IntrCity SmartBus,AC Seater/Sleeper,20:25,04h 15m,00:40,4.3,539.0,26
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,LUCKY TRAVELS,AC Sleeper,22:40,05h 20m,04:00,4.1,599.0,26
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,IntrCity SmartBus,AC Seater/Sleeper,22:30,04h 20m,02:50,4.1,569.0,34
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,ASHITHA TRAVELS,AC Sleeper,21:40,06h 05m,03:45,4.0,665.0,35
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Sri KVR Travels,Non-AC Seater/Sleeper,20:00,04h 30m,00:30,4.4,550.0,19
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Jabbar Travels,AC Sleeper,22:45,04h 45m,03:30,3.8,681.0,22
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,KMBT Travels,AC Seater/Sleeper,21:30,05h 30m,03:00,3.9,546.0,25
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,LUCKY TRAVELS,Non-AC Sleeper,22:50,05h 30m,04:20,3.2,599.0,34
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Sai Sindhu Travels,Non-AC Sleeper,23:15,05h 15m,04:30,3.8,390.0,24
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,GreenLine Travels And Holidays,Non-AC Seater/Sleeper,22:00,06h 00m,04:00,3.5,530.0,18
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Jabbar Travels,Non-AC Sleeper,22:45,05h 15m,04:00,3.3,495.0,30
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,IntrCity SmartBus,AC Seater/Sleeper,21:55,04h 10m,02:05,3.8,489.0,24
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,IntrCity SmartBus,AC Seater/Sleeper,19:55,04h 35m,00:30,4.1,539.0,12
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Sai Balaji Travels,AC Seater/Sleeper,18:50,05h 09m,23:59,4.4,649.0,23
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,IntrCity SmartBus,AC Seater/Sleeper,21:10,04h 25m,01:35,4.4,489.0,19
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Shree Manikanta Travels,AC Sleeper,15:30,04h 50m,20:20,3.7,699.0,27
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,AKHILA TRAVELS,AC Semi-Sleeper,22:40,04h 21m,03:01,3.4,649.0,22
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,IntrCity SmartBus,AC Seater/Sleeper,23:00,05h 20m,04:20,4.4,539.0,19
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Sri Vengamamba Bus Transport (SVBT),AC Seater/Sleeper,21:40,05h 20m,03:00,4.4,565.0,14
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Simhapuri Travels,Non-AC Sleeper,23:00,04h 00m,03:00,3.5,540.0,28
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,IntrCity SmartBus,AC Seater/Sleeper,22:40,04h 10m,02:50,4.8,539.0,23
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Sri Vengamamba Bus Transport (SVBT),Non-AC Seater/Sleeper,22:15,05h 00m,03:15,3.5,578.0,19
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Aditya Logistics,AC Sleeper,23:50,04h 40m,04:30,3.8,699.0,29
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,IntrCity SmartBus,AC Seater/Sleeper,20:25,04h 15m,00:40,3.8,539.0,29
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Sri Vengamamba Bus Transport (SVBT),AC Seater/Sleeper,20:45,04h 15m,01:00,3.7,666.0,20
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Shyamoli Paribahan Pvt Ltd,AC Seater/Sleeper,19:00,04h 30m,23:30,3.7,667.0,30
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Sea Bird Tourist,AC Semi-Sleeper,20:30,06h 45m,03:15,3.4,550.0,25
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Siri SmartBus,AC Sleeper,22:00,06h 00m,04:00,3.4,653.0,19
